file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
001030099,0.0,3.292,SPEAKER0103,-50.09761469414894,-52.88435300191244,3.2104054112874114,13.86471445612231
029810020,0.0,2.695,SPEAKER2981,-50.00965711805556,-53.597189585367836,3.2088657836886516,16.103020624619283
096190005,0.0,8.791,SPEAKER9619,-48.000173314846414,-49.36034085200383,3.2064850121825486,5.350246590020067
001130047,0.0,3.456,SPEAKER0113,-48.019610278179194,-51.984301249186196,3.2008903484278393,16.067350163655526
001110040,0.0,2.065,SPEAKER0111,-49.86984356129227,-57.68926511492048,3.2008903484278393,18.1903700885275
055510061,0.0,3.844,SPEAKER5551,-50.05230712890625,-53.97598775227865,3.200208447060832,12.311428014682871
001140064,0.0,3.914,SPEAKER0114,-50.172719189578004,-55.653063456217446,3.200208447060832,11.44450202234394
096390001,0.0,2.872,SPEAKER9639,-44.8504634418554,-48.73209817068918,3.1977039980821234,14.492575970017697
055510088,0.0,3.67,SPEAKER5551,-47.63459532527248,-52.76473865509033,3.1977039980821234,8.545960660095822
011350141,0.0,4.87,SPEAKER1135,-54.1285332713039,-58.726083163557384,3.193073975501981,19.99528462552539
052200152,0.0,4.99,SPEAKER5220,-43.89560370741483,-47.30099127027724,3.1924808372138958,9.64793169627231
011090011,0.0,3.72,SPEAKER1109,-47.792496219758064,-55.26741252225988,3.1924790979342133,19.294575468520364
095580101,0.0,4.88,SPEAKER9558,-46.31148341444672,-48.518728545217805,3.1924773586545303,12.634991810875377
030490140,0.0,2.81,SPEAKER3049,-42.18577972086299,-51.26019525527954,3.189350573071273,14.77510558388513
096280015,0.0,8.661,SPEAKER9628,-43.38965971420323,-52.35744306776259,3.1863723916457585,7.63984642712664
000560117,0.0,10.717,SPEAKER0056,-47.32040724113806,-57.91438034057617,3.1860241301451673,8.915218489176578
014390156,0.0,5.84,SPEAKER1439,-45.26539758133562,-47.987612984397195,3.1860205810993825,10.442558082912054
055470120,0.0,7.06,SPEAKER5547,-41.600679997344194,-51.41764047410753,3.184994055192576,9.7950144221785
096190011,0.0,4.653,SPEAKER9619,-43.43768481182796,-48.291792233784996,3.1818854809218107,15.654655052313824
000700008,0.0,4.12,SPEAKER0070,-48.36724438713592,-48.982640981674194,3.1818848270290894,10.493001983079388
000530145,0.0,5.07,SPEAKER0053,-50.84714774408284,-55.42322784423828,3.1818848270290894,16.00525691355432
000440175,0.0,2.046,SPEAKER0044,-48.35617854420732,-55.64656511942545,3.176557145305917,17.46393748348418
096060008,0.0,9.01,SPEAKER9606,-50.05369467952275,-60.15238380432129,3.1765562958406637,14.32580830184635
095560037,0.0,4.04,SPEAKER9556,-47.42834351794554,-52.44551048278809,3.176555446375411,29.591713500413128
014190059,0.0,3.551,SPEAKER1419,-46.544657790492955,-49.09085787259615,3.176555446375411,13.17764920415883
096310008,0.0,5.727,SPEAKER9631,-45.68927928664922,-51.98454700816762,3.169463717818063,13.17922975624915
096290001,0.0,5.328,SPEAKER9629,-49.18964000938087,-59.294264263576935,3.169463717818063,5.156305319838296
032140169,0.0,2.75,SPEAKER3214,-40.5691796875,-44.30283393859863,3.169463717818063,16.581935730848258
010760076,0.0,3.121,SPEAKER1076,-46.156678811097755,-51.97186994552612,3.1694625592675356,16.706076049068933
096430014,0.0,8.021,SPEAKER9643,-44.52853218516209,-48.49998140335083,3.1694614007170085,4.247125124255668
069020096,0.0,7.0,SPEAKER6902,-43.25664341517857,-46.599912290219905,3.1694614007170085,13.239390598062922
001130002,0.0,2.92,SPEAKER0113,-48.67335991010274,-55.505059814453126,3.1694614007170085,17.103257746508046
001130138,0.0,4.02,SPEAKER0113,-50.71425586909204,-54.46908340454102,3.1503724453653392,11.544384076551456
096470004,0.0,5.55,SPEAKER9647,-44.7022804054054,-52.14179777062458,3.1472101525047904,4.206225723779113
020270077,0.0,4.274,SPEAKER2027,-50.374661519320846,-53.638340377807616,3.147082806354516,8.09944383852616
014470038,0.0,4.38,SPEAKER1447,-48.88386040953196,-57.942266676161026,3.143060923382267,15.77595959518243
010920075,0.0,3.18,SPEAKER1092,-44.41359878636006,-49.64023824838492,3.1419899229696546,14.001950066085612
022520258,0.0,4.007,SPEAKER2252,-44.860134819201996,-46.3718920621005,3.136910737073083,14.72331595584983
096400021,0.0,5.105,SPEAKER9640,-42.7435520119863,-45.900740363381125,3.135645295783836,14.384255967667665
011970042,0.0,3.76,SPEAKER1197,-42.55292916805186,-49.001785142081125,3.135645295783836,15.202231303250455
096160006,0.0,9.102,SPEAKER9616,-47.4639165521978,-52.184353298611114,3.128526823520247,5.8656508416393365
096330020,0.0,6.241,SPEAKER9633,-46.5704596103766,-50.450818379720054,3.1285264337813614,4.549979212756913
007390139,0.0,4.859,SPEAKER0739,-46.322792084619344,-50.29238253054412,3.1270323821924473,19.197584489271414
014350085,0.0,4.89,SPEAKER1435,-44.6636071702454,-47.21847932988947,3.127031728299726,12.412311929744984
030460126,0.0,2.2,SPEAKER3046,-50.679802911931816,-56.301199826327235,3.117469992714671,10.874993640888686
023270120,0.0,4.42,SPEAKER2327,-44.65838871606335,-47.16872034072876,3.117469992714671,19.360185132973534
014180165,0.0,2.81,SPEAKER1418,-47.43660684497331,-56.48491096496582,3.117469992714671,17.25010024900717
004570145,0.0,4.08,SPEAKER0457,-51.237266390931374,-56.23513867304875,3.117469992714671,13.653572780451157
000700015,0.0,3.95,SPEAKER0070,-49.863454311708864,-51.72059721105239,3.117469992714671,16.00995288373921
004820119,0.0,3.507,SPEAKER0482,-45.246274594907405,-47.845479329427086,3.1155349531772045,14.322631873855752
005630160,0.0,2.6,SPEAKER0563,-56.72533804086538,-60.88494364420573,3.115533464688122,16.735020402883347
096010018,0.0,6.082,SPEAKER9601,-42.803373637952305,-51.24855826882755,3.1155319761990388,16.812749479902315
096010011,0.0,4.31,SPEAKER9601,-46.511650775812065,-49.58406730320143,3.1155319761990388,11.453456865796008
021120171,0.0,3.32,SPEAKER2112,-45.06860057417169,-51.741590227399556,3.11227693558965,11.499476891016549
096090023,0.0,11.407,SPEAKER9609,-42.742923559377736,-49.50694719950358,3.1085492956587824,9.841550832955924
014390008,0.0,4.75,SPEAKER1439,-49.85138157894737,-56.245110750198364,3.1085474402098163,10.162081965735755
014650038,0.0,3.52,SPEAKER1465,-41.801544189453125,-48.90461760300856,3.100562224949448,16.159209218801955
096130013,0.0,5.08,SPEAKER9613,-53.76241849163386,-58.803385981807004,3.0959091488241786,16.632669093013554
080680029,0.0,4.84,SPEAKER8068,-46.72620335098141,-49.73978537100333,3.0929985307074763,7.592347642024443
032140054,0.0,2.332,SPEAKER3214,-46.88358788224249,-48.532657623291016,3.0929985307074763,10.647922613349552
096490012,0.0,4.859,SPEAKER9649,-46.578028549382715,-54.63691370110763,3.0867833458719383,10.131865197686572
096340017,0.0,10.928,SPEAKER9634,-42.863881661710884,-52.666412353515625,3.0867833458719383,8.659222163816665
004610230,0.0,4.872,SPEAKER0461,-47.17436152464066,-49.82599449157715,3.0867833458719383,7.656919905303612
096090020,0.0,9.62,SPEAKER9609,-47.75377225181913,-53.8592170715332,3.0867821628566765,5.3801806232324445
096000018,0.0,9.256,SPEAKER9600,-40.62070143763499,-45.72991635722499,3.0867821628566765,5.8106409477835665
014650032,0.0,3.43,SPEAKER1465,-45.65109955812682,-50.78503858126127,3.0867821628566765,10.47324305420059
010420167,0.0,3.51,SPEAKER1042,-49.14902733262108,-51.047809328351704,3.0867821628566765,12.175758916270507
001490127,0.0,3.73,SPEAKER0149,-47.45121376508043,-50.94539328182445,3.0867821628566765,9.764523585894812
011090359,0.0,5.13,SPEAKER1109,-48.311624329922026,-53.77150274206091,3.0867809798414148,14.478156652036912
096340012,0.0,10.23,SPEAKER9634,-41.82659762952102,-54.62260459019588,3.081640205545323,8.355544801754807
096130020,0.0,4.484,SPEAKER9613,-56.914925711495535,-62.72255429354581,3.081640205545323,9.902574071908742
096110002,0.0,5.194,SPEAKER9611,-48.322137674614645,-55.51367769743267,3.0816393861826263,5.271922484422534
005600214,0.0,3.672,SPEAKER0560,-44.185634685797005,-48.97469735145569,3.0816393861826263,13.471681108901127
030020126,0.0,4.293,SPEAKER3002,-49.624531067890445,-51.085945461107336,3.081639181341952,12.416413292297785
096130009,0.0,5.564,SPEAKER9613,-54.63567193120504,-59.82170260394061,3.0816385668199295,11.395887657155892
020300057,0.0,4.59,SPEAKER2030,-41.393948291122,-43.68624833050896,3.0722775482998093,10.06268718394798
032080058,0.0,2.58,SPEAKER3208,-45.95158445373062,-49.161917495727536,3.072276969024546,16.26418123905679
024300132,0.0,3.721,SPEAKER2430,-46.61089759744624,-53.85835107167562,3.072276969024546,15.772406518160487
091010127,0.0,3.81,SPEAKER9101,-43.891388820538054,-48.06002011506454,3.072276389749282,15.05662825049092
014650085,0.0,4.44,SPEAKER1465,-44.893880208333336,-50.047756830851235,3.072276389749282,12.968077588023887
001220127,0.0,4.346,SPEAKER0122,-46.54180136494253,-52.6189398765564,3.072276389749282,15.73019438755252
096000022,0.0,7.079,SPEAKER9600,-41.814124845515536,-47.06552734375,3.072179937355805,2.8242237850487726
080570143,0.0,4.94,SPEAKER8057,-48.86710842611336,-50.97421033041818,3.068179746506909,16.542461186564417
096140005,0.0,5.916,SPEAKER9614,-47.75153412690034,-55.3722657423753,3.0678011062179324,11.609338929120979
096060002,0.0,5.218,SPEAKER9606,-48.83828723659004,-52.839049412654,3.0678006329026815,9.683499963269842
096490019,0.0,4.652,SPEAKER9649,-48.02835601478495,-53.97482872009277,3.0678001595874305,5.182970576133142
000530109,0.0,3.31,SPEAKER0053,-47.067654243768885,-52.16099466596331,3.065289249941978,15.517116500390475
010500163,0.0,3.56,SPEAKER1050,-46.662871971558985,-50.96491667803596,3.063138771727842,11.464815384990764
096240006,0.0,7.304,SPEAKER9624,-47.38663848458904,-56.58539899190267,3.0631379922500708,10.566797899056514
014220087,0.0,4.657,SPEAKER1422,-43.76832416845494,-46.32660647800991,3.0631379922500708,12.009319351599038
096300009,0.0,3.222,SPEAKER9630,-45.91453561723603,-47.56223678588867,3.0522701607594174,10.02961666748412
096290016,0.0,4.387,SPEAKER9629,-50.05016728359909,-56.381300119253304,3.050683096427908,3.54532958043821
000440163,0.0,4.123,SPEAKER0044,-46.22719299908981,-51.18252974290114,3.0467079345001338,15.378833932894842
030680034,0.0,2.26,SPEAKER3068,-45.07074460730089,-50.443442026774086,3.0465770128356624,14.364555320367264
096240014,0.0,7.13,SPEAKER9624,-45.45070893232819,-49.11170380203812,3.046576143195821,7.850287232560735
027990160,0.0,2.89,SPEAKER2799,-51.46379960532007,-53.473294709858145,3.0433187547349725,18.267444839572732
040050060,0.0,3.644,SPEAKER4005,-47.97670200892857,-52.82611789703369,3.0433148077354146,14.012743156611208
029810294,0.0,3.96,SPEAKER2981,-42.791928069760104,-51.37182903289795,3.0433148077354146,13.718186996467018
005940238,0.0,3.941,SPEAKER0594,-49.892682225571065,-51.554270553588864,3.0433148077354146,12.455807719803492
096490004,0.0,7.101,SPEAKER9649,-51.40434088908451,-57.77713989257813,3.040049138978959,7.145409128653895
005670310,0.0,3.07,SPEAKER0567,-50.9621939892101,-56.0307400226593,3.0340389619284425,21.240716999531926
001200161,0.0,3.52,SPEAKER0120,-44.41170987215909,-47.85006173451742,3.0340389619284425,16.205752049835283
000010011,0.0,2.58,SPEAKER0001,-46.884072946947676,-50.46745376586914,3.0340389619284425,17.28906416688465
052200142,0.0,5.759,SPEAKER5220,-45.17864651150174,-46.851523895263675,3.0307243442228398,8.431132793754355
021160232,0.0,3.588,SPEAKER2116,-48.88425966225627,-54.86640256993911,3.028634715670936,14.426817566939253
014220001,0.0,4.722,SPEAKER1422,-45.239820577330505,-50.53466796875,3.028633424918947,11.934326253159695
014220027,0.0,4.55,SPEAKER1422,-46.712487122252746,-51.93952751159668,3.028632134166957,13.082062776676896
030200164,0.0,3.74,SPEAKER3020,-44.76408965574866,-48.694790522257485,3.0256955833964065,11.306344659841052
000960050,0.0,3.41,SPEAKER0096,-46.569252886730204,-50.17911806973544,3.0173274925191635,8.413998757955364
000750106,0.0,3.13,SPEAKER0075,-52.44034544728434,-56.03863770621164,3.017326838626442,12.746408874367138
070010005,0.0,19.903,SPEAKER7001,-47.51583307160804,-52.86666457717483,3.0173261847337205,5.042179571560144
015010014,0.0,3.114,SPEAKER1501,-52.09857629119775,-55.10819625854492,3.0173261847337205,8.47523317264626
020890274,0.0,4.606,SPEAKER2089,-46.38424874593275,-52.0488041469029,3.012906326999913,9.812972134755594
096310010,0.0,4.466,SPEAKER9631,-46.399223993288594,-52.148528155158544,3.010655649943694,7.242341875117862
000700046,0.0,3.602,SPEAKER0070,-44.179310438368056,-49.5417807896932,3.010655649943694,15.491708322968101
000700053,0.0,3.42,SPEAKER0070,-45.9921875,-50.10052744547526,3.0106542245664434,15.819321888920522
030600023,0.0,3.74,SPEAKER3060,-48.9518351019385,-53.81338988410102,3.0072875929790994,12.39843727838986
020310322,0.0,3.08,SPEAKER2031,-48.20846755783279,-54.27229754130045,3.0072875929790994,17.695834701827728
015030015,0.0,4.076,SPEAKER1503,-45.02826286764706,-46.87333961155104,3.0072875929790994,9.258896125559406
011860372,0.0,3.39,SPEAKER1186,-42.55681346792036,-46.32181440080915,3.0072875929790994,14.847070545923213
001570100,0.0,2.752,SPEAKER0157,-43.6498828125,-49.13182497024536,3.0072875929790994,19.808597574462684
020160264,0.0,2.822,SPEAKER2016,-42.8863205064273,-48.272777239481606,3.007286062798102,12.820112603476595
014190062,0.0,2.97,SPEAKER1419,-49.3727904040404,-52.27628835042318,3.007286062798102,15.414152381166588
095530011,0.0,3.188,SPEAKER9553,-46.433841717280565,-47.81675801958357,3.0072845326171045,9.003376432114038
012930195,0.0,2.65,SPEAKER1293,-44.49436541863208,-48.30615598505194,3.0072845326171045,11.284981375551181
008130282,0.0,4.483,SPEAKER0813,-47.292101178850444,-49.932860946655275,3.0072845326171045,15.146436193370683
012600186,0.0,4.13,SPEAKER1260,-44.522368719733656,-47.61324691772461,3.002412687868335,12.127340335536365
012920110,0.0,4.31,SPEAKER1292,-49.265484520011604,-51.737125091552734,3.0024088550312102,10.714304460578795
011560117,0.0,3.852,SPEAKER1156,-46.39287236201299,-50.62119150161743,3.0024088550312102,16.763671784283865
096460005,0.0,7.698,SPEAKER9646,-37.03673143262987,-46.389635721842446,3.00107710575718,9.212494952957986
011350249,0.0,4.1,SPEAKER1135,-47.34521722560976,-50.30810888190018,3.00107710575718,22.83767476624054
096060022,0.0,6.43,SPEAKER9606,-56.74335390746501,-63.932064056396484,3.0010764361911355,3.7988097007596995
096310007,0.0,3.208,SPEAKER9631,-44.04051669587228,-47.921401500701904,3.001075766625091,11.968644975948688
095580078,0.0,3.88,SPEAKER9558,-42.538267155283506,-46.89445159014534,3.001075766625091,15.767369774962333
032080083,0.0,4.22,SPEAKER3208,-48.2866604339455,-53.09801334804959,3.001075766625091,14.667517162600735
030490078,0.0,3.366,SPEAKER3049,-43.186778444918396,-48.46734746297201,3.001075766625091,13.922250461411116
096340023,0.0,7.74,SPEAKER9634,-41.179303940568474,-49.11762691679455,3.001071749228825,12.686515270932828
096430017,0.0,10.726,SPEAKER9643,-46.74124461206897,-51.27316510235822,2.9883920599310745,3.048574436779619
011970006,0.0,7.517,SPEAKER1197,-48.96613198138298,-53.143365224202476,2.988389220039569,6.096576923161326
001450109,0.0,6.16,SPEAKER0145,-42.53211241883117,-49.140223821004234,2.987544927629232,6.823736702347595
038370167,0.0,4.31,SPEAKER3837,-48.797482236078885,-54.56540926764993,2.9875437446139705,12.271345623818876
052200101,0.0,3.724,SPEAKER5220,-44.96778393817204,-46.3362676180326,2.986847840245895,12.003162073072463
024880299,0.0,4.35,SPEAKER2488,-51.84310793821839,-56.66684448719025,2.983911387323064,15.130760564552457
008130081,0.0,4.295,SPEAKER0813,-48.203638263081395,-51.06878633852358,2.975588850859968,11.879432470887888
020300017,0.0,3.337,SPEAKER2030,-41.60391619105539,-43.655785369873044,2.975586051592394,11.304906345450169
015020136,0.0,3.66,SPEAKER1502,-52.17681651297814,-54.97926926612854,2.975586051592394,4.439621877215718
014690150,0.0,3.42,SPEAKER1469,-42.351662440606724,-50.02638626098633,2.975586051592394,15.587792829196978
096230001,0.0,11.4,SPEAKER9623,-47.585303591008774,-50.51006062825521,2.9753942935384745,3.0777289239515095
096240009,0.0,5.538,SPEAKER9624,-47.92373998759025,-54.84796969095866,2.975091378781556,4.957046623154932
000930091,0.0,3.84,SPEAKER0093,-45.02782694498698,-49.26861411646793,2.975091378781556,7.363758035325137
096070012,0.0,3.307,SPEAKER9607,-44.1731908515861,-50.99403674785908,2.9750902202310288,8.64503748286959
001030103,0.0,3.2,SPEAKER0103,-48.84524841308594,-56.38926427504595,2.9750902202310288,15.93154115285625
014040027,0.0,5.64,SPEAKER1404,-42.458347185283685,-51.47011947631836,2.972835388761633,13.770353414608419
096350013,0.0,7.976,SPEAKER9635,-54.39597528978697,-60.29619525029109,2.972157800401742,3.1836796639302847
014190108,0.0,4.61,SPEAKER1419,-46.57054128253796,-52.46222004137541,2.971427057726305,12.382264530458265
001130021,0.0,3.76,SPEAKER0113,-48.1174628075133,-53.98312187194824,2.971427057726305,16.81267903767369
055510079,0.0,6.429,SPEAKER5551,-43.778030229393465,-47.502423799954926,2.9700018253794194,10.814697430823712
022360227,0.0,3.033,SPEAKER2236,-43.95358910891089,-47.37798258463542,2.969395484152841,9.977640054955147
028920050,0.0,3.97,SPEAKER2892,-46.72246438129723,-50.17666677995162,2.961398100947147,16.044956533638604
096280018,0.0,7.32,SPEAKER9628,-45.75535775273224,-52.174836592240766,2.956791707786683,7.079454749880869
080020007,0.0,6.853,SPEAKER8002,-39.21403683850365,-53.29082043965658,2.956791707786683,13.241015503984599
096140021,0.0,5.022,SPEAKER9614,-44.34184356324701,-46.27515640258789,2.9529012482358636,12.39454526301973
001450116,0.0,10.18,SPEAKER0145,-38.23206501719057,-47.488253593444824,2.9504319874286336,13.843780963572451
034230141,0.0,5.3,SPEAKER3423,-48.00455852004717,-53.37655807495117,2.944172448454503,14.532003081099392
054280012,0.0,3.48,SPEAKER5428,-51.80506353268678,-56.6226229948156,2.9348495427538444,12.316816978728976
022520203,0.0,3.874,SPEAKER2252,-43.648704982235145,-47.71985344264818,2.9348495427538444,14.09289507868408
014650059,0.0,4.63,SPEAKER1465,-46.614213519168466,-51.03718449519231,2.9341614386124673,12.228536167112463
000050114,0.0,3.909,SPEAKER0005,-47.24405570652174,-50.59474605984158,2.9303716611964084,10.83651064632964
096260002,0.0,4.311,SPEAKER9626,-51.229444605568446,-54.33310494056115,2.9205593935814176,6.507021111067573
010920070,0.0,3.7,SPEAKER1092,-43.70646114864865,-54.476737302892346,2.920558953638063,14.532116613655242
096010006,0.0,7.853,SPEAKER9601,-41.55895203025478,-51.14606857299805,2.9205585136947088,17.93580160034268
055470046,0.0,6.42,SPEAKER5547,-43.07415486273364,-50.031527564639134,2.9203941895085586,12.719824728293696
014220068,0.0,4.867,SPEAKER1422,-42.175717081622174,-43.43793869018555,2.9203586942687894,5.808002762266375
023550341,0.0,3.143,SPEAKER2355,-44.713972929936304,-45.51003180609809,2.9203574035168,14.97369995263604
010420060,0.0,2.98,SPEAKER1042,-48.20226641149329,-51.043582098824636,2.9203574035168,10.629699114768947
000030119,0.0,4.0,SPEAKER0003,-46.1563427734375,-49.41177194768732,2.9203561127648103,11.771997247351003
005670289,0.0,3.057,SPEAKER0567,-48.129429636437905,-59.95638179779053,2.911455544874144,26.012665517266235
080020009,0.0,10.868,SPEAKER8002,-47.186698625804965,-55.05808792114258,2.9102257916946423,4.889148000144036
030880096,0.0,2.78,SPEAKER3088,-49.85804364321043,-53.79145169258118,2.9102252365719004,12.588990005068773
000490164,0.0,3.63,SPEAKER0049,-43.091226540977964,-45.71023686726888,2.908982540328966,15.464744585997533
001130168,0.0,3.76,SPEAKER0113,-49.54167532413564,-55.97662764329176,2.908982067013715,11.824140387808296
005940380,0.0,6.013,SPEAKER0594,-47.86820793469218,-53.432666619618736,2.9076239106313224,12.330537290515515
000480014,0.0,2.306,SPEAKER0048,-54.07787980248918,-56.89741780207707,2.907621948953158,8.19774705121878
096280025,0.0,6.731,SPEAKER9628,-45.18778150538633,-53.61339793485754,2.9076212950604363,6.471706515788977
096330014,0.0,4.648,SPEAKER9633,-45.776121471774196,-51.06520244053432,2.901428950352319,5.715402040238693
096040024,0.0,5.557,SPEAKER9604,-51.6431682778777,-55.54705879905007,2.900675797376953,7.446012741525996
013620108,0.0,4.94,SPEAKER1362,-46.31393123734818,-51.06962618620499,2.9006749277371116,18.147746781993245
096470013,0.0,3.522,SPEAKER9647,-41.05139992453835,-45.75437825520833,2.8915258753424866,7.19995067966201
020610302,0.0,4.07,SPEAKER2061,-44.13057144502457,-49.32487239837646,2.8915258753424866,11.988118766096834
095550051,0.0,4.922,SPEAKER9555,-44.621181084857724,-47.27570689808238,2.89152417641198,10.173347235118872
000030051,0.0,3.21,SPEAKER0003,-44.640415084696265,-46.53045872279576,2.891522477481474,20.285900723714427
010420059,0.0,3.26,SPEAKER1042,-47.135939896472394,-50.717705790201826,2.891086453903393,8.878079052161791
052200004,0.0,3.866,SPEAKER5220,-45.96474786014212,-47.46459496539572,2.8910836031488922,13.884337135776246
010640314,0.0,3.373,SPEAKER1064,-46.55796202707715,-51.046516600109285,2.888306509386526,11.462451042312978
000260015,0.0,3.22,SPEAKER0026,-48.38390127620342,-53.84209620157878,2.888305326371264,15.75683684645263
009600129,0.0,4.182,SPEAKER0960,-44.37285062799043,-48.95228594825382,2.879039149677301,17.89518792993023
001030060,0.0,3.806,SPEAKER0103,-50.60497662401575,-50.77656606038411,2.879039149677301,13.321930048286712
011970175,0.0,6.76,SPEAKER1197,-41.28009430473373,-46.82512694138747,2.8790356531537937,14.125541130985798
024510195,0.0,4.012,SPEAKER2451,-47.15335197163342,-50.06372625177557,2.878926829812368,15.579344735981216
001030013,0.0,2.868,SPEAKER0103,-48.988345900479096,-56.94241905212402,2.878926829812368,18.400845994668742
001310165,0.0,3.134,SPEAKER0131,-52.51406499600639,-57.186615753173825,2.87892529963137,13.857095449228723
096130017,0.0,4.36,SPEAKER9613,-53.05447695670872,-60.673929850260414,2.8789237694503726,17.266357818625952
020610194,0.0,3.871,SPEAKER2061,-47.944404069767444,-50.864104357632726,2.8789237694503726,10.778876671683866
011970145,0.0,7.33,SPEAKER1197,-44.599553419167805,-49.12305577596029,2.8789237694503726,13.144871608039889
001570378,0.0,3.553,SPEAKER0157,-47.35032460387324,-52.07879898071289,2.8789237694503726,19.970542478757334
001030144,0.0,3.44,SPEAKER0103,-51.0203374818314,-53.92577934265137,2.8789237694503726,15.160543247729871
096000006,0.0,7.44,SPEAKER9600,-46.265992523521504,-52.64310828499172,2.8779052092633024,4.984851144190705
001040071,0.0,3.147,SPEAKER0104,-43.10013640873016,-46.90748361440805,2.8779040507127753,12.227050476692394
000700156,0.0,2.97,SPEAKER0070,-45.29450099957913,-52.10271889822824,2.8779040507127753,17.777386819570868
096130001,0.0,3.267,SPEAKER9613,-53.17693401185015,-56.557664534624884,2.8779028921622483,5.694541437103489
096060019,0.0,4.76,SPEAKER9606,-53.50061548056723,-58.85595345497131,2.8754393892717895,14.710745596286545
000960052,0.0,3.301,SPEAKER0096,-42.19783676609848,-47.27097172207303,2.875078616111129,12.426402835806998
096000008,0.0,7.71,SPEAKER9600,-45.840365596627755,-50.64216170772429,2.8669769547839414,4.611559866560228
022360231,0.0,3.425,SPEAKER2236,-48.68494897959184,-52.75857665322044,2.865808162747188,11.184335491748966
096180016,0.0,5.753,SPEAKER9618,-48.045750679347826,-50.27151588157371,2.8658051857690223,10.364491131688757
028920044,0.0,4.274,SPEAKER2892,-48.48349220579625,-51.114603960955584,2.8658051857690223,16.553606335165036
096120012,0.0,5.977,SPEAKER9612,-41.326093488712374,-44.56611534856981,2.8650799617130525,9.777848601811332
000560086,0.0,4.4,SPEAKER0056,-47.85331587357955,-52.96461050851004,2.8627180644680092,13.670529760122008
014180008,0.0,3.99,SPEAKER1418,-44.95024181547619,-49.18176247091854,2.862717736288584,11.277151182169515
054080033,0.0,2.8,SPEAKER5408,-47.78175571986607,-54.965354204177856,2.858177771378672,15.53472838595669
010640028,0.0,5.578,SPEAKER1064,-47.6788334453405,-49.89812088012695,2.8581763717448854,10.517389146360388
005670155,0.0,4.74,SPEAKER0567,-52.43675006592827,-58.670307761744446,2.8581763717448854,15.913787040502985
000440099,0.0,6.623,SPEAKER0044,-49.44706500188822,-52.85547033945719,2.8568622435518676,4.763063292376319
064010067,0.0,4.263,SPEAKER6401,-47.806227992957744,-51.95548348677786,2.856861530102747,10.13326748034256
096300010,0.0,3.825,SPEAKER9630,-45.53574269745431,-48.09248598884134,2.852769504116516,10.644964983694182
080020008,0.0,7.301,SPEAKER8002,-42.49575931078767,-53.01295210185804,2.8527688502237947,12.644732934258663
080680069,0.0,5.38,SPEAKER8068,-44.15952093982342,-47.00927747998919,2.848533459240023,13.722917963687586
030830021,0.0,5.845,SPEAKER3083,-44.89067841880342,-50.0870107014974,2.8485313490712074,10.758941480520553
096240004,0.0,4.342,SPEAKER9624,-48.640615999423964,-54.03213364737375,2.846749217118672,6.954348727999559
014070308,0.0,5.059,SPEAKER1407,-47.15497236289526,-52.257409978795934,2.846749217118672,9.4572865752986
085810163,0.0,2.735,SPEAKER8581,-40.84310133439781,-47.78207866962139,2.8467487771753173,15.819437634004515
050290132,0.0,3.547,SPEAKER5029,-48.595868177816904,-51.62400176308372,2.8416481675000784,10.630145540697004
020610341,0.0,5.755,SPEAKER2061,-46.09248521592882,-48.92930405228226,2.8416481675000784,13.135645550051885
001330146,0.0,4.51,SPEAKER0133,-42.75481568736142,-45.50162935256958,2.8416481675000784,14.654956657377252
052200150,0.0,4.885,SPEAKER5220,-50.363025626278116,-53.13331549508231,2.833922881802064,2.57681776628543
030070138,0.0,3.34,SPEAKER3007,-49.6443733626497,-52.25698830099667,2.826514032716032,10.921534315583335
096100009,0.0,4.098,SPEAKER9610,-43.38629954268293,-49.73908285661177,2.818144949403239,12.92649573800503
001110076,0.0,4.244,SPEAKER0111,-53.058358822228776,-57.43540827433268,2.818143566352864,16.237209478571064
001110056,0.0,3.412,SPEAKER0111,-53.46140143878299,-55.13038590375115,2.818143566352864,14.618542191413614
001130082,0.0,4.497,SPEAKER0113,-53.828511284722225,-55.78736801147461,2.8146682031336785,12.633792830158749
096120002,0.0,3.806,SPEAKER9612,-42.434652333497375,-44.19432767232259,2.8120800913626636,3.487038934993908
096450020,0.0,7.017,SPEAKER9645,-46.11276931980057,-49.210795002598914,2.8067079688144703,15.197443396934334
096340016,0.0,7.0,SPEAKER9634,-46.50599609375,-55.56813468933105,2.8067079688144703,6.753353215805104
096350015,0.0,6.599,SPEAKER9635,-47.686197916666664,-55.5024504131741,2.8067063300890767,5.9048808885365
096040010,0.0,8.505,SPEAKER9604,-51.351837911280846,-58.052503858293804,2.8067063300890767,5.400901938943301
014220115,0.0,4.899,SPEAKER1422,-44.471723533163264,-48.621202892727325,2.8015892927304225,11.731205444295632
055470005,0.0,4.04,SPEAKER5547,-48.8436388072401,-57.36461055980009,2.7979177131725956,9.850558458139343
096010009,0.0,9.609,SPEAKER9601,-43.81795492976067,-50.667215474446614,2.7972569117108774,8.945348686849567
030210032,0.0,3.22,SPEAKER3021,-44.59469320166925,-46.437582288469585,2.7972550562619114,12.441613678890269
001570061,0.0,3.7,SPEAKER0157,-47.5752269847973,-52.33494551285453,2.7954516598909125,16.138449953698217
030070054,0.0,3.28,SPEAKER3007,-48.608440120045735,-49.06467876434326,2.7954500515176286,10.49640596848497
